Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2006-11-01,12.074653625488281,12.776752678758234,11.582760783490032,11.923972510233234,4732874388
2006-12-01,11.468692779541016,12.2636895293622,11.265958167834885,12.103794194522328,3662901432
2007-01-01,12.490334510803223,12.77675355581321,11.484383572913057,11.606173930401415,4978500516
2007-02-01,11.193979263305664,12.60266120751974,11.034332591369598,12.602412533734368,4552007436
2007-03-01,11.410909652709961,11.606173616072445,10.883900636334056,11.025117917350189,4719931344
2007-04-01,11.740166664123535,12.26618096950632,11.260477813884664,11.400947171058364,3714621660
2007-05-01,12.400921821594238,12.671649735829918,11.39223169407037,11.760341967925786,3979284732
2007-06-01,13.018341064453125,13.324434761001374,12.392952130798763,12.477881820255824,5156774064
2007-07-01,12.702034950256348,13.911965713510973,12.425079760751252,13.087827624658647,4660566768
2007-08-01,12.83279037475586,13.120952957748617,11.96631323570182,12.714487155665376,3544479972
2007-09-01,14.128397941589355,14.240973123541654,12.72395212080616,12.827061564447297,2773775448
2007-10-01,17.60850715637207,17.60850715637207,14.186678421350704,14.1956439645383,6211821960
2007-11-01,17.259824752807617,18.610723257295938,15.34256506002467,17.503654144252966,6852148992
2007-12-01,17.221967697143555,18.051833888163692,16.251133840961096,17.210262944670642,3409151436
2008-01-01,14.054429054260254,17.368664010843087,12.926189458332095,17.256586167511937,6305264424
2008-02-01,11.735185623168945,13.475116115219567,11.129223649228509,13.167029248341743,7080332580
2008-03-01,10.970324516296387,11.773541777394705,10.263991319504319,11.74340574222691,5818795380
2008-04-01,14.303238868713379,14.566494224735028,10.983523746988382,11.151390881509052,5716066212
2008-05-01,14.589906692504883,15.004590141630288,13.394669488241991,14.403360549532586,4181126688
2008-06-01,13.110990524291992,14.645695893397377,12.828805588853326,14.507716118940467,3747632616
2008-07-01,11.7991943359375,13.839738175754498,11.596211052508727,12.940634446574753,4159276560
2008-08-01,11.538677215576172,12.718470883481249,11.50405746426377,11.768310334500665,2749823424
2008-09-01,9.97533130645752,12.009152522038223,9.481944494627237,11.874410248228163,5357776860
2008-10-01,8.950202941894531,10.385283165985404,7.7068976556754025,10.240081409405747,7963852176
2008-11-01,7.296447277069092,9.273980502472684,6.159242581309165,8.905870210793458,6314998680
2008-12-01,7.662315845489502,8.206510884459622,6.539804782835598,7.140037793362469,4515775704
2009-01-01,8.431411743164062,8.775114027132208,7.042158172396605,7.685976965320554,4390872732
2009-02-01,8.417962074279785,9.489167996635938,8.207755859002653,8.325810409089955,4458948588
2009-03-01,8.668764114379883,8.945220987728707,7.209026416410115,8.301900095475625,4554452988
2009-04-01,9.862009048461914,10.055778123160552,8.483216411555809,8.562167488305022,3509802684
2009-05-01,10.391509056091309,10.391509056091309,9.581069866289136,9.838598125778091,2279130588
2009-06-01,10.500099182128906,11.141428844522975,10.009452538690581,10.428869332146093,2815621560
2009-07-01,11.03458023071289,11.274923421744461,9.862257134575998,10.565104099808899,2917767312
2009-08-01,11.498329162597656,11.81413724431792,10.922752864781744,11.176295694656641,1947594456
2009-09-01,12.349616050720215,12.627317266849234,11.272183776068596,11.448767781828177,2041140816
2009-10-01,13.352578163146973,13.98817788920237,12.019611752272704,12.27863301294037,3083893020
2009-11-01,14.520169258117676,14.62128646452532,13.156318950794448,13.376487297820448,1634611752
2009-12-01,15.441191673278809,15.590876206474027,14.425028968242872,14.647937490169936,1703107188
2010-01-01,13.198660850524902,15.67854702136564,13.090818047586858,15.61478686952032,3560455980
2010-02-01,13.120453834533691,13.63600769437623,12.951093714841095,13.31472024500199,2079290628
2010-03-01,14.124663352966309,14.651673337923647,13.143867372014281,13.180229743574762,3347637012
2010-04-01,13.093057632446289,14.889772973457266,12.976746652652919,14.230013974901087,2919517560
2010-05-01,12.095076560974121,13.27287907041748,11.456737631535798,13.112983733126708,3259185552
2010-06-01,11.081902503967285,12.683354920314914,11.076174465094704,11.965565684592551,2392133472
2010-07-01,12.07564926147461,12.390710378971486,10.799967086216396,11.090369637286397,2769627600
2010-08-01,11.208176612854004,12.667167563190594,11.149148858605546,12.178761801047878,2112093792
2010-09-01,13.09529972076416,13.37075906152549,11.269942256668346,11.331709211915296,2385651960
2010-10-01,15.284782409667969,15.559744427192415,12.922452666981542,13.200153892653034,3170742084
2010-11-01,13.840486526489258,15.711918975853399,13.78071180542271,15.335341460198386,2335338324
2010-12-01,14.793386459350586,15.117911409454393,14.007105660586719,14.022049814529163,1689716592
2011-01-01,14.952536582946777,16.013529808771253,14.83273941679146,14.85590119567773,2396976624
2011-02-01,15.27730941772461,15.720136638268208,14.977192460913482,15.055396561661277,1673085240
2011-03-01,14.613816261291504,15.42226323388502,13.73015306598423,15.38639821176829,2403154440
2011-04-01,13.5513277053833,14.823773406664623,12.926189346138443,14.663628441151943,2806858332
2011-05-01,13.175745964050293,13.591924289467956,12.786714841050967,13.591176369899197,1811302884
2011-06-01,12.6118745803833,13.279852186870386,11.781011858845538,13.151338152683335,2362638996
2011-07-01,15.035472869873047,15.628483877766127,12.61187458980806,12.620841082536122,3238977780
2011-08-01,13.473123550415039,15.329612838455736,12.225335472406744,15.223016260147011,4266752976
2011-09-01,12.827561378479004,13.910472071787169,12.714487894855473,13.46789254979745,2342842812
2011-10-01,14.760261535644531,15.010816481969597,11.969799334620829,12.698298599522959,3085531380
2011-11-01,14.928378105163574,15.399349142327306,13.980456470702032,14.447942278530473,2409607980
2011-12-01,16.086753845214844,16.108172060352473,14.91866479465784,14.94357013743952,2199698100
2012-01-01,14.448190689086914,16.69321365311804,14.06065445472076,16.26209117185114,2942758296
2012-02-01,15.398103713989258,15.581162725326635,14.424032429209324,14.56848626176143,1892689416
2012-03-01,15.970691680908203,16.402810771865965,14.790149947876348,15.497977070662461,1891314792
2012-04-01,15.064363479614258,16.26707225207854,14.699491675751464,15.958986336629108,2352752892
2012-05-01,14.466869354248047,15.886259314061274,14.420543900467079,15.03796383086161,2344585068
2012-06-01,14.447195053100586,14.641959776527377,13.860659971367056,14.240974251215684,1858311828
2012-07-01,15.764719009399414,16.004563908410887,13.99938488751202,14.490779437035211,2049412536
2012-08-01,17.062816619873047,17.159951248896355,15.526618319735642,15.872561488151444,1880649468
2012-09-01,18.791540145874023,19.05031465123716,16.77415975912403,17.049369514136405,2404696896
2012-10-01,16.943517684936523,19.286669926145304,16.679513471337287,18.904860789397897,2869080048
2012-11-01,17.39356803894043,17.41473757950966,15.840184661845091,16.923593607974734,1865300832
2012-12-01,17.617971420288086,18.158929900805724,16.994077387706696,17.489955678469013,1666152180
2013-01-01,18.821178436279297,18.952183957510027,17.32258673999601,17.917839624603936,2094111792
2013-02-01,19.954648971557617,20.148166526850513,18.881202096093066,18.883692630430982,1851762384
2013-03-01,19.780057907104492,21.02062309792642,19.757891771049252,19.869969616812153,1700254044
2013-04-01,20.536701202392578,20.613161745266765,18.959904434415268,19.800480651567177,2139945912
2013-05-01,21.698562622070312,22.92841963840067,20.332221663267198,20.50407423139751,1974715308
2013-06-01,21.92645263671875,22.685338603444116,21.10082148586315,21.742897210972707,1941280776
2013-07-01,22.11025619506836,23.112720875650687,21.807899272474888,22.077879250871007,2047770180
2013-08-01,21.092849731445312,22.65719383254969,21.059476191675873,22.290825221603715,1338144516
2013-09-01,21.815372467041016,22.564543043524058,21.268436317078585,21.2786490265353,1323615060
2013-10-01,25.66757583618164,25.9400463658123,20.995219546065716,21.923463708967116,2206771020
2013-11-01,26.39009666442871,26.599555917246,25.030481320141416,25.69771293285244,1049213736
2013-12-01,27.912349700927734,27.919572630478555,26.126843414238472,26.48772982835013,1352374272
2014-01-01,29.413179397583008,29.551905184900377,26.954961483555962,27.7815891179646,2178287532
2014-02-01,30.276920318603516,30.60642445816407,28.09441121683825,29.369097793748363,1620230148
2014-03-01,27.757930755615234,30.559352795534004,27.448848239724796,30.05525689073379,1744505748
2014-04-01,26.61674690246582,29.27503924963535,25.42842791816011,27.901389960606394,1421285316
2014-05-01,28.44649887084961,28.74556799558561,25.432906857241747,26.585395891411302,829136000
2014-06-01,29.09440040588379,29.33972752237825,27.243251966756535,28.351949741784512,789784000
2014-07-01,28.83962059020996,30.300634085617677,28.46889164756023,29.242692310178796,771666000
2014-08-01,28.97945213317871,29.74827554886444,28.237498774303724,28.789858303147888,581574000
2014-09-01,29.2805118560791,30.125970437721477,28.713224320694195,29.008810124650072,708502000
2014-10-01,28.25839614868164,29.479061619094022,25.79716371371685,29.200393244308614,1109632000
2014-11-01,27.323368072509766,28.222568618448836,26.831219907785893,28.042430100740283,595410000
2014-12-01,26.406753540039062,27.308940160629295,24.74121620595236,27.124819047491776,1088686000
2015-01-01,26.74961280822754,27.140742498002016,24.428708132521415,26.5032890886298,1056926000
2015-02-01,27.997644424438477,28.33552943453355,25.961877557423083,26.58887904464422,808386000
2015-03-01,27.603031158447266,29.021249924473363,27.385570694553525,28.215104620536057,864144000
2015-04-01,27.307941436767578,29.095894475069592,26.32414622873312,27.60950109768618,874900000
2015-05-01,27.136262893676758,27.779188987134276,26.48537354484691,27.394526736326622,648434000
2015-06-01,26.873519897460938,28.145936144345946,26.814301370233174,27.30595220154051,704328000
2015-07-01,32.71857833862305,35.496796267984,26.859589982046366,27.053661854019406,1370858000
2015-08-01,32.23687744140625,35.032513696964266,29.513398345663614,32.72653700613261,1106942000
2015-09-01,31.766626358032227,33.937246587277706,30.74500994955681,31.53971058932139,871504000
2015-10-01,36.694068908691406,37.44597492239619,31.405851840772105,31.74522891964655,1005286000
2015-11-01,37.96101379394531,38.95874237413841,36.39848060864272,36.55175098071787,751482000
2015-12-01,38.71540451049805,39.74448491655332,36.637835754538955,38.164537055765635,872694000
2016-01-01,37.88637161254883,38.27700207915859,34.22537320588162,37.92866893717877,1039984000
2016-02-01,35.690364837646484,40.324709857481004,33.93823986539449,38.379507740693526,1352946000
2016-03-01,37.963497161865234,38.68056978716469,35.0325105000628,35.8933924912059,853314000
2016-04-01,35.22559356689453,39.359330492421314,34.99270580314618,37.677870359689486,933228000
2016-05-01,37.26434326171875,37.49474046959381,35.034999893300046,35.42662882882296,682046000
2016-06-01,35.00912094116211,37.38974137776771,33.47296625398627,37.2454308638911,839330000
2016-07-01,39.37873458862305,40.00573420426207,34.78370250990305,35.087251569962405,653244000
2016-08-01,39.30458450317383,40.500367386421985,39.06522746889945,39.146340672548725,577080000
2016-09-01,40.01170349121094,40.75813480924709,38.9885950861122,39.410577378635395,630896000
2016-10-01,40.30231857299805,41.750397320156374,39.62207236272566,39.9365668810476,707820000
2016-11-01,38.60940933227539,40.60785430092118,37.00259328978762,40.35058514459014,967068000
2016-12-01,39.4339714050293,41.01889282969404,37.488769121568566,38.742278625868295,687126000
2017-01-01,40.814369201660156,43.143732627311365,39.654915333171296,39.84052468813075,736654000
2017-02-01,42.04548263549805,42.48637556161071,40.40930783993087,41.003964689237264,529816000
2017-03-01,42.188297271728516,43.51296531965349,41.01888897210797,42.36644639581305,691002000
2017-04-01,46.006046295166016,46.572335290313646,41.53143725594611,42.235571240908776,574432000
2017-05-01,49.119659423828125,49.74218287341174,45.82093169282439,45.987634232589144,707186000
2017-06-01,46.262821197509766,50.19054185544449,46.25883862055592,49.31224126664033,881706000
2017-07-01,47.05005645751953,50.070117746901026,45.547736597916874,46.438975790151844,838172000
2017-08-01,47.53474044799805,47.63227372034157,45.71145671983798,47.16500620145392,656924000
2017-09-01,48.45433807373047,48.55834064881889,46.00554326656522,47.645704195025864,592524000
2017-10-01,51.40623092651367,52.92795500153551,47.86864329923976,48.55038531289083,737076000
2017-11-01,51.56198501586914,53.74305910772669,51.18827198005471,51.569452822456704,573720000
2017-12-01,52.41938400268555,54.0660144226685,49.87753938098461,51.27535555338175,598810000
2018-01-01,58.829734802246094,59.614981996294816,52.400474045874724,52.400474045874724,657748000
2018-02-01,54.93336486816406,59.08999441203177,49.61280160247241,58.519719014916355,1026814000
2018-03-01,51.610252380371094,58.62770479002779,48.965897230848405,55.213030423375635,1042336000
2018-04-01,50.68667221069336,54.61439298452397,49.47596118790857,51.13652118553406,984928000
2018-05-01,54.73830032348633,55.64148349371866,50.15471483169928,50.573211923024395,740734000
2018-06-01,56.190853118896484,59.78865385473388,55.0403553730104,55.37873773295563,803684000
2018-07-01,61.069034576416016,64.26475466528724,55.06673280378145,55.502151108577756,835654000
2018-08-01,61.29694366455078,63.29538865613104,59.9135581462856,61.66070594581501,685718000
2018-09-01,60.06682586669922,61.10138093984078,57.30104947238777,60.835151926343556,718518000
2018-10-01,54.26953887939453,60.93467554406848,50.120377134001394,60.36141606062601,1130942000
2018-11-01,55.218502044677734,55.23243536930925,49.87206518388297,54.31034540930793,786236000
2018-12-01,51.999393463134766,56.47997085021721,48.65040321272531,56.33864821872217,857436000
2019-01-01,56.02663803100586,56.11521524988086,50.875267773791094,51.11561951921729,697168000
2019-02-01,56.059486389160156,57.425457236239005,54.419328955416105,55.84749862344948,652174000
2019-03-01,58.56450653076172,61.52783605137348,56.24111143189222,56.280922014344384,663738000
2019-04-01,59.662757873535156,64.53994160829373,58.86855457512644,59.094471853953486,647446000
2019-05-01,55.06175231933594,59.67718684022896,54.905000523859094,59.59010166573158,742726000
2019-06-01,53.88239288330078,56.06047911447957,51.1071630637134,53.092669481545634,712452000
2019-07-01,60.62017822265625,63.11773613649184,54.505908914774864,54.79005002503904,715104000
2019-08-01,59.24325942993164,61.52086813639684,56.865626921833325,60.59181156153002,586310000
2019-09-01,60.766475677490234,62.10408237172233,57.90864083136528,58.81132280424067,517072000
2019-10-01,62.64051818847656,64.65289649156372,57.88027946367823,60.833658321553614,603634000
2019-11-01,64.89424896240234,66.3786531111325,62.685809214625216,62.98886095115955,528780000
2019-12-01,66.65084075927734,68.02726333326736,63.54867541183898,64.81810372584492,559106000
2020-01-01,71.29813385009766,74.67200325699652,67.00416379987557,67.09970768971296,673594000
2020-02-01,66.64387512207031,76.17281799256914,63.10877459262059,72.73474958230682,830656000
2020-03-01,57.82106018066406,70.07447746531638,50.203480130492174,67.24799440498974,1570716000
2020-04-01,67.01460266113281,67.68390334881147,53.49822690750964,55.93258738979077,1124224000
2020-05-01,71.33494567871094,71.91168653572367,64.49215793359687,65.88947659455545,725130000
2020-06-01,70.56513214111328,73.43839641574137,67.26092947866726,70.94581944089197,814160000
2020-07-01,74.04349517822266,78.97491973819626,70.37254662951577,70.62086350930983,822998000
2020-08-01,81.08882141113281,82.24628964960047,72.8531938517146,74.19528054075596,614564000
2020-09-01,72.93131256103516,85.89433757762686,69.77390757375515,81.21968858166701,836634000
2020-10-01,80.42100524902344,83.66599669620678,71.3205172792249,73.83001904309947,854920000
2020-11-01,87.3026123046875,90.41224179961914,80.22196254281742,80.79074590685153,631912000
2020-12-01,87.21503448486328,91.75283358667458,84.29697868032046,87.91269541313152,608630000
2021-01-01,90.93324279785156,96.14432856704165,84.40147538101714,87.58127241084635,791662000
2021-02-01,100.61446380615234,106.74665273349187,91.79065274420661,91.79065274420661,678324000
2021-03-01,102.63530731201172,105.18411863478606,99.225606348503,101.91276381650994,756694000
2021-04-01,117.11508178710938,120.99055055989623,104.0739305035931,104.11473578183885,702352000
2021-05-01,117.28177642822266,118.88411627665201,109.1591117384773,117.68285873786097,603480000
2021-06-01,121.50857543945312,122.50978542052769,115.92178304608166,118.1570983391134,544936000
2021-07-01,134.08544921875,137.6389557819541,120.95323363914888,121.14580965210632,610808000
2021-08-01,144.00900268554688,145.27595577065958,132.6851501052403,134.47409794504662,461586000
2021-09-01,133.03993225097656,145.55808600930413,132.92050809949572,144.31005503054018,590840000
2021-10-01,147.341552734375,147.942667401408,130.4264232122396,133.80774826421217,720758000
2021-11-01,141.2223358154297,150.24818431445112,140.9277390064455,147.34157881695353,608378000
2021-12-01,144.16275024414062,148.39053791886693,138.65806277863348,143.31479936681905,619694000
2022-01-01,134.6597137451172,145.78801466084622,123.90762023175168,144.36481080474076,767206000
2022-02-01,134.41436767578125,150.82539276246783,124.35893500810612,136.93978442658582,928126000
2022-03-01,138.40579223632812,143.10930286191265,124.67891653199139,134.236713816087,729162000
2022-04-01,113.56653594970703,143.028188460513,112.2000755219051,138.83622460646032,761152000
2022-05-01,113.22069549560547,122.26993009235545,101.39970891923252,112.86539193545661,850450000
2022-06-01,108.44452667236328,118.77911990760063,104.54616483291117,114.30849708637348,770754000
2022-07-01,115.76652526855469,119.11551178202389,103.57481328213439,107.41943130282417,789529700
2022-08-01,107.70507049560547,121.847455783648,107.28707075540932,114.75138437216529,515852700
2022-09-01,95.19487762451172,111.08889004077724,95.10530191604596,107.7647785524458,613278900
2022-10-01,94.060302734375,104.32124305425927,91.36319842230495,96.29959673891098,681488300
2022-11-01,100.50946807861328,100.55923320625755,82.94344864621534,94.99582755031255,716522700
2022-12-01,87.8101806640625,101.76346629589926,85.53107620455302,100.5393156342156,603127800
2023-01-01,98.36970520019531,99.84266654490395,84.45622776827824,89.16371767677221,672897800
2023-02-01,89.63147735595703,107.66526216495039,88.15852369022409,98.24032075939355,952580200
2023-03-01,103.23643493652344,106.08281949009869,88.99451965915044,89.5518602287341,859933900
2023-04-01,106.8292465209961,108.65054075812479,101.44499256558123,101.90280286249863,604106300
2023-05-01,122.28536224365234,125.82842060865482,103.21652578205368,106.33162987092781,820545400
2023-06-01,119.13043975830078,128.42599447376955,115.54757081690308,122.23559689049469,656756700
2023-07-01,132.0885009765625,133.10365192668198,114.80114712143843,118.67263735239432,708341500
2023-08-01,135.52207946777344,137.34337385647325,125.77866094750904,130.15772656010208,593289000
2023-09-01,130.2373504638672,138.4978609427082,126.61467069933411,136.80595281720719,477542100
2023-10-01,123.48960876464844,140.54805321676847,119.63802012795388,130.58568791096727,680712800
2023-11-01,131.89938354492188,138.7565983679064,123.13130644755523,123.47963952990223,535220300
2023-12-01,139.02532958984375,142.00109285521245,127.29142784670876,131.23258446688433,619903000
2024-01-01,139.43338012695312,153.0482804538438,134.5069211431749,137.8907523232541,580875000
2024-02-01,137.8011932373047,148.72894449852035,134.76570255747106,141.44376686691962,647669400
2024-03-01,150.2118377685547,151.5355111865176,130.04824434289233,137.77131525332217,672605900
2024-04-01,162.00546264648438,173.87870548534664,148.88818271572188,149.97299265752784,659471000
2024-05-01,171.67919921875,177.9193691468325,162.27416786400303,163.51822003225485,542406800
2024-06-01,181.28329467773438,185.16474695679997,170.34559659965566,171.71902000919047,461090300
2024-07-01,170.91970825195312,191.05663600350294,163.4667600327918,182.36816612515102,526128300
2024-08-01,162.7892303466797,173.420646296073,154.36977299270714,169.6343838794793,550739500
2024-09-01,165.2502899169922,165.54919294946302,146.6876514199021,161.13521919569607,532616600
2024-10-01,170.71751403808594,181.60249268748143,159.37359904709973,167.30536055006925,569309100
2024-11-01,168.5624542236328,182.07140427848356,163.32449683589059,169.67989548519364,529990600
2024-12-01,188.86578369140625,200.95797777086312,168.18333875805519,168.38287695011388,645610200
2025-01-01,203.78530883789062,205.24362078448016,187.14447009450265,190.43067872036758,500375500
2025-02-01,170.0841064453125,206.8118100247432,166.5781498819881,200.45912604213794,629376900
2025-03-01,170.36378479003906,174.7687151697829,156.53971002835104,171.73220386044713,575438900
